721,228,5
853,323,3
634,315,5
505,468,4
514,294,3
917,50,3
896,603,4
435,1069,4
880,1016,4
451,333,5
467,117,2
9,242,4
450,388,3
699,405,3
437,415,4
848,689,1
653,797,2
727,55,3
357,760,3
254,678,3
328,646,3
796,22,4
668,475,4
64,209,5
234,1200,3
693,729,4
725,301,4
885,402,3
562,1,2
790,862,1
194,1091,3
450,715,3
12,127,4
492,69,3
725,300,4
473,547,3
229,344,5
401,478,2
587,989,2
387,97,2
610,423,4
878,949,3
375,1217,4
813,259,2
472,1091,4
394,1371,2
796,781,4
643,203,4
659,79,4
908,144,4
825,840,4
496,186,4
880,248,4
712,623,4
443,678,2
421,517,2
774,795,1
291,566,4
158,325,4
693,631,3
371,202,5
417,546,3
751,419,4
497,19,4
378,220,2
622,431,5
435,226,4
586,761,3
851,1245,4
933,132,3
653,196,2
177,154,4
382,1381,3
450,393,4
141,291,5
826,184,3
591,508,4
606,196,4
617,573,4
854,86,3
808,313,5
607,211,5
524,186,3
802,657,4
524,568,4
62,1135,2
406,26,3
62,405,3
488,216,2
394,627,5
697,268,5
95,195,5
505,144,3
13,8,4
225,427,5
886,826,1
588,40,4
943,1330,3
218,591,3
306,258,2
474,136,4
48,243,3
877,111,3
90,70,5
215,195,5
424,690,3
918,151,2
624,286,5
842,324,4
707,498,3
760,185,2
392,189,4
804,419,3
635,302,4
360,297,4
622,24,4
518,471,3
316,276,2
699,328,2
119,1265,3
620,173,5
293,527,4
346,571,3
535,604,4
56,393,4
659,792,4
486,741,3
931,471,3
62,13,4
897,406,3
7,586,3
815,173,5
872,347,2
312,596,5
861,294,3
175,133,4
650,1126,4
825,685,4
303,562,4
384,271,4
788,403,3
566,959,4
125,756,4
358,918,1
678,298,3
579,183,4
692,294,3
378,401,4
592,334,3
314,11,5
8,174,5
698,663,1
655,219,2
125,8,4
405,69,4
463,988,2
327,874,3
501,928,3
303,381,4
95,121,4
303,577,3
643,229,3
393,622,4
707,216,3
643,219,5
907,313,5
749,148,3
627,554,2
560,268,4
535,558,5
712,143,5
891,1278,5
286,372,4
846,414,4
591,48,4
709,182,4
742,284,3
198,690,3
773,210,2
446,307,3
739,187,4
488,748,4
327,1007,4
303,616,4
286,216,4
69,234,5
634,14,3
602,121,4
608,268,4
659,4,3
334,950,3
743,273,3
715,410,4
349,126,2
655,786,2
757,229,3
713,342,3
603,385,4
437,657,5
470,118,4
472,90,5
630,280,2
622,101,5
815,616,1
794,1251,4
697,107,5
92,69,5
425,669,3
922,371,3
508,234,4
826,720,3
400,294,3
293,26,3
144,319,3
318,944,2
747,558,4
363,568,2
501,124,4
181,833,1
504,443,3
44,98,2
532,1210,4
437,475,3
688,879,5
527,878,1
705,471,5
405,657,1
912,418,4
665,157,3
499,182,2
716,209,3
515,315,4
235,83,4
653,291,4
786,528,5
925,98,4
634,985,4
560,1333,3
660,117,3
363,77,2
456,231,2
862,491,3
934,13,5
476,288,4
503,194,4
57,105,3
903,346,3
401,188,1
748,650,1
705,94,4
117,423,4
616,343,4
698,1,4
15,181,5
184,213,5
320,185,4
7,549,4
236,203,4
943,581,4
537,543,5
894,1,4
394,282,3
405,723,1
370,134,4
211,205,5
781,289,3
887,432,5
711,662,3
276,365,3
115,79,4
250,313,5
774,64,3
488,182,3
450,287,4
943,92,5
210,517,4
536,546,2
478,122,2
828,694,2
536,736,5
413,460,3
94,586,1
445,268,1
407,656,4
72,220,3
683,286,2
410,898,3
664,168,4
128,651,5
618,477,2
498,657,3
405,1308,1
180,191,4
870,471,4
18,724,4
927,761,3
59,265,4
796,270,4
806,226,3
923,307,4
641,242,5
830,151,3
789,1007,4
276,696,2
151,277,4
50,319,5
698,176,4
503,211,5
607,483,4
566,327,3
42,501,5
540,591,3
547,302,5
846,518,4
643,568,4
474,478,4
930,269,4
16,531,5
207,509,4
201,358,1
90,750,4
666,646,3
405,672,1
813,271,4
416,77,4
727,507,2
571,357,4
566,228,2
342,289,2
686,205,5
188,1041,3
889,1022,4
320,71,3
750,338,3
608,131,4
90,133,5
625,191,3
664,529,4
496,206,4
830,431,3
393,356,3
919,250,3
622,855,3
62,70,3
788,1277,3
213,521,4
663,328,4
499,177,3
99,544,4
807,659,4
508,195,3
766,497,3
756,566,4
56,483,4
7,569,4
682,948,2
868,211,3
334,151,4
614,756,4
704,69,3
894,313,4
421,7,3
883,11,2
137,121,5
392,1007,5
776,514,5
846,11,5
179,340,4
747,644,5
532,117,5
198,108,3
486,279,4
715,150,4
24,12,5
115,657,3
608,506,4
643,408,4
682,127,5
401,203,4
548,343,4
790,940,3
425,302,5
577,436,4
754,619,4
244,68,5
15,50,5
682,243,1
854,472,1
151,632,4
600,53,4
842,754,1
660,307,3
416,202,4
881,322,4
392,260,1
834,313,5
551,461,3
159,299,3
312,640,2
884,70,4
499,347,4
486,305,3
774,1079,1
435,144,4
694,202,4
846,198,5
580,3,5
683,312,3
724,908,1
916,767,4
738,136,4
90,528,5
639,651,4
690,208,5
450,622,5
280,1182,3
370,135,4
409,1194,5
645,87,4
189,133,5
794,473,4
244,383,3
206,308,2
916,238,4
450,519,4
197,895,3
236,274,1
940,516,4
727,1446,3
123,523,3
792,471,4
554,100,3
96,194,2
886,186,4
122,1074,4
921,280,3
569,125,3
168,125,4
328,97,3
201,33,4
406,367,4
294,1079,2
56,233,1
317,322,3
328,956,4
311,498,4
942,315,4
174,1074,4
357,283,5
376,328,3
724,682,1
868,172,5
820,347,4
189,582,5
781,181,5
567,248,4
756,419,3
7,86,4
906,121,4
566,156,4
668,271,4
916,1010,4
577,318,5
809,331,2
829,515,4
833,159,2
875,32,5
911,89,4
110,184,1
85,955,4
450,386,4
861,584,5
497,629,2
2,306,4
267,198,5
625,235,3
312,654,5
576,50,4
843,672,3
378,1311,4
748,421,4
254,28,4
343,175,5
343,179,5
429,167,3
833,5,1
256,203,4
464,520,5
491,273,5
696,1062,4
549,127,5
642,1152,5
219,1014,3
354,451,3
148,135,5
943,200,4
554,66,3
919,64,5
506,1244,2
807,968,4
151,44,4
655,1636,4
526,277,2
655,375,2
109,125,5
44,871,3
674,288,3
295,382,5
246,227,4
846,168,5
616,339,3
201,1192,3
630,243,2
919,112,3
733,125,2
939,717,4
903,52,3
527,154,3
661,192,4
632,79,5
334,607,3
448,1022,5
713,752,2
708,362,1
787,906,1
482,288,3
497,204,3
118,559,4
663,597,3
804,7,4
450,280,4
682,1047,3
279,210,4
291,1220,5
643,674,3
555,244,5
529,321,4
63,321,3
585,1558,5
799,173,5
666,960,4
145,236,1
933,1183,3
773,50,5
788,194,4
303,564,1
789,181,4
313,143,3
709,210,4
497,808,2
405,1311,1
718,300,5
109,1245,2
604,201,3
13,285,5
694,141,5
758,347,3
288,214,2
130,239,4
10,211,5
688,332,5
293,1248,2
802,674,2
851,301,3
488,198,4
498,191,4
545,993,2
514,79,4
505,132,5
552,14,4
924,56,3
932,170,4
435,834,5
545,219,2
786,285,3
864,134,5
883,1121,3
907,869,5
873,286,2
881,29,2
847,482,2
655,1466,3
151,628,5
112,301,3
466,902,5
132,151,3
393,72,4
234,520,4
145,546,3
132,127,4
363,28,4
622,763,4
927,82,2
528,83,5
907,1244,5
745,10,5
815,179,2
92,193,4
268,627,3
406,134,5
478,367,4
796,232,3
928,496,5
863,354,1
586,720,4
448,302,5
531,289,3
642,1469,4
424,243,4
788,193,4
886,195,4
864,181,5
798,1425,4
682,28,3
334,746,3
378,38,3
426,648,3
642,1033,3
696,1126,3
943,173,5
894,57,4
472,432,5
525,293,3
545,395,4
425,538,2
207,993,3
447,147,4
933,100,5
660,603,4
643,969,4
164,411,2
843,176,4
429,2,3
798,940,1
788,188,4
802,197,3
308,642,5
213,185,5
554,405,4
332,122,5
589,690,4
569,302,4
436,392,4
729,322,4
472,548,1
334,79,4
931,909,5
234,656,4
650,482,3
69,222,3
480,191,4
152,371,4
846,627,4
379,1075,3
109,755,5
921,419,5
589,749,3
595,597,2
495,176,5
698,199,2
18,210,5
933,385,3
911,383,3
94,67,3
511,333,4
405,853,1
422,129,4
939,405,4
916,228,3
767,478,4
763,382,5
117,406,3
417,428,3
828,558,3
324,150,4
533,663,5
71,153,4
457,546,2
579,1074,3
294,829,3
671,219,3
450,866,4
682,423,5
507,298,5
693,177,3
293,831,3
883,455,4
577,22,5
561,55,4
707,106,3
115,673,3
843,252,3
717,1011,4
327,7,3
504,403,3
764,71,5
293,518,5
673,345,4
746,720,3
521,566,3
22,998,1
659,1044,4
268,525,4
724,690,1
466,308,1
440,904,5
181,1353,1
712,294,4
235,512,5
178,180,3
405,189,1
933,164,2
582,50,5
524,676,3
184,381,4
758,919,5
527,134,5
429,1011,4
707,618,3
301,420,3
790,722,3
399,633,3
901,111,3
468,124,5
385,1069,4
854,220,4
440,57,5
379,381,5
478,23,2
541,110,4
654,248,2
162,11,4
462,678,3
934,510,5
805,747,3
189,603,5
805,866,1
198,229,3
506,693,4
937,515,5
579,238,3
425,68,4
624,122,3
543,174,4
318,191,5
653,265,4
654,291,4
486,1082,2
496,416,1
43,131,3
280,3,2
830,29,1
85,435,4
506,497,5
757,89,4
403,546,3
532,22,5
551,334,4
870,45,5
2,278,3
42,50,5
263,1126,5
588,29,3
537,58,4
757,181,3
95,73,4
72,7,1
269,663,4
825,111,3
758,652,5
398,1,5
855,475,4
738,313,5
499,69,5
880,928,2
537,349,1
684,181,4
434,411,5
764,588,5
393,321,3
782,1315,3
453,56,5
935,117,4
385,455,4
327,628,2
268,188,4
804,566,4
538,195,4
690,12,4
887,409,4
862,597,3
456,959,4
526,742,3
7,213,3
59,288,5
645,186,4
642,728,4
875,333,5
620,678,3
137,89,5
193,294,1
436,72,5
460,273,4
335,333,4
163,300,3
500,411,2
753,499,3
335,342,2
290,180,1
518,13,4
940,746,3
529,286,4
715,232,4
619,187,5
210,423,5
650,435,4
511,294,4
810,304,4
907,317,5
863,310,5
429,96,4
60,59,5
665,127,4
138,15,4
477,237,4
500,300,4
419,28,3
894,1009,4
739,327,5
60,230,4
334,130,4
749,99,5
587,245,1
670,83,3
504,428,3
416,1221,5
418,315,2
487,423,4
891,742,4
429,237,3
608,423,4
2,289,3
585,1485,3
556,324,4
758,338,4
892,230,4
496,1459,4
907,98,5
378,458,4
924,202,4
814,288,4
535,301,4
545,167,3
400,749,4
188,259,3
804,49,2
924,216,4
358,1006,5
911,1039,4
638,504,2
371,183,5
922,550,3
463,7,4
927,775,3
299,529,4
527,357,5
370,607,5
567,234,3
452,498,4
566,110,1
190,313,5
676,174,5
708,283,1
485,341,4
435,424,1
291,90,5
466,128,2
784,260,4
374,25,5
7,556,3
788,180,4
497,719,3
561,77,1
727,636,3
13,845,3
524,118,4
503,479,4
27,9,4
887,427,5
186,1399,2
693,527,3
332,182,5
763,153,4
468,172,4
722,628,4
887,118,5
642,553,5
869,315,3
598,286,5
887,87,5
436,747,5
428,326,3
535,86,4
825,984,5
788,317,4
716,204,5
286,929,4
299,473,3
177,187,4
826,187,4
747,73,4
201,46,4
523,582,4
551,405,3
697,150,5
889,763,4
620,240,5
416,501,5
664,708,4
595,1061,3
757,685,3
439,242,5
546,145,4
610,8,4
537,468,2
318,404,3
483,173,4
346,100,3
522,180,5
392,303,4
940,549,2
435,1401,4
887,699,1
617,559,1
92,409,3
639,527,4
940,347,3
933,11,4
682,672,2
883,153,5
622,227,3
699,985,3
307,1,5
782,1255,2
566,213,5
895,284,3
385,23,5
299,895,2
462,321,5
506,187,5
521,97,3
59,770,4
429,15,5
788,205,4
534,288,4
738,172,4
555,150,4
560,1014,4
582,15,3
221,186,4
782,1105,3
416,628,4
788,480,3
634,225,3
881,100,4
437,144,2
13,688,1
697,683,1
758,902,4
918,1172,3
711,488,4
378,69,3
405,1179,1
117,678,4
480,152,4
381,142,3
568,493,3
788,649,3
654,591,5
745,480,3
495,80,3
759,937,4
328,582,5
608,969,5
474,699,4
472,472,5
561,1039,3
326,483,5
455,463,4
92,466,4
715,58,4
503,1,5
906,473,4
14,81,5
618,416,4
806,12,5
268,455,3
660,1065,2
745,205,2
15,935,3
782,881,3
254,871,2
851,343,2
102,235,3
498,512,5
724,326,4
751,479,2
503,526,3
409,174,4
321,705,3
531,286,5
267,161,4
198,298,1
151,945,5
314,56,1
586,541,3
476,168,5
560,319,4
212,645,3
409,1379,3
688,288,5
894,284,3
756,1031,2
758,302,5
267,5,3
704,493,4
690,8,4
510,258,4
84,815,4
343,930,1
452,161,5
106,739,3
921,924,3
152,274,5
262,411,2
733,248,3
923,117,4
880,1047,3
938,840,2
851,717,3
181,460,1
724,307,3
269,602,4
414,302,5
496,196,3
682,167,2
657,9,4
227,321,3
843,71,2
476,710,5
495,240,4
664,603,5
897,1033,4
57,546,4
407,508,4
445,748,1
459,411,2
841,315,4
545,739,4
554,274,3
666,428,3
284,301,5
497,725,3
498,53,4
43,168,4
299,204,4
588,483,4
574,910,1
362,1025,2
274,1051,4
727,559,2
320,24,3
405,469,1
655,129,3
429,425,3
508,150,5
453,238,4
363,298,5
338,83,2
455,738,3
698,9,3
488,357,4
74,331,4
727,1224,3
503,580,3
454,659,2
869,151,5
919,988,3
209,286,2
732,324,2
716,515,5
392,488,4
537,527,4
805,273,2
325,1203,5
11,121,3
299,94,1
719,64,5
882,98,5
532,929,3
246,252,1
663,11,5
286,176,4
293,111,2
279,710,4
621,222,4
37,1027,3
385,483,4
671,679,3
178,223,4
458,21,2
659,173,4
523,166,4
815,418,4
92,294,3
569,826,3
930,190,4
880,1093,3
408,313,4
533,820,2
19,887,4
622,550,4
60,1060,4
868,174,5
727,566,3
592,1025,1
454,117,3
642,250,5
577,125,4
250,202,4
399,420,3
37,233,4
664,276,5
201,227,4
860,245,3
554,728,3
299,733,3
657,340,4
897,179,3
506,294,4
198,447,4
480,258,3
707,166,3
606,97,5
128,490,5
58,153,5
405,1568,1
442,710,5
833,271,5
22,926,1
374,472,2
441,751,4
466,27,3
514,24,3
411,181,5
543,183,4
654,294,3
567,136,5
859,1326,4
913,483,3
712,692,5
715,746,5
924,421,4
405,200,2
761,125,4
544,323,2
257,86,4
476,90,3
577,111,4
890,132,5
454,748,4
59,91,4
788,443,4
446,688,2
85,172,4
280,725,3
403,123,3
387,241,1
882,1412,3
527,191,5
804,1140,3
334,689,3
682,184,4
592,742,4
788,931,2
262,52,3
202,481,1
405,1577,1
358,324,4
541,459,5
938,343,4
235,196,3
405,662,1
805,38,3
392,170,5
524,44,4
862,188,5
552,148,3
110,873,2
653,1,4
739,333,4
354,251,5
634,977,3
556,187,5
620,313,5
130,1034,2
337,151,5
681,990,4
850,494,3
846,1311,2
141,255,4
916,427,4
627,182,4
227,14,4
387,768,1
740,326,3
195,60,3
434,287,5
606,63,3
679,327,4
305,650,4
916,739,3
569,3,1
160,273,5
681,270,1
311,198,3
131,744,4
922,91,4
406,372,4
334,42,4
321,704,3
374,975,4
851,806,4
749,485,4
526,127,4
889,524,4
757,1188,3
566,395,1
344,216,4
666,603,4
233,735,5
234,175,2
707,256,4
798,204,4
890,667,2
703,458,3
416,619,4
64,185,4
860,321,3
438,269,4
455,462,3
620,1503,4
269,170,2
721,84,3
716,525,3
295,1297,4
409,134,5
492,528,5
495,56,5
889,28,4
532,29,3
365,1137,5
497,393,4
853,877,2
551,660,3
339,176,4
615,197,4
434,476,4
524,471,4
341,1025,5
490,475,4
407,177,4
393,404,3
470,360,2
556,209,5
790,742,4
846,386,3
130,763,5
863,362,1
291,202,4
655,53,2
52,117,4
758,569,3
774,523,2
630,412,1
34,1024,5
230,504,3
450,1425,4
932,1030,2
474,126,4
151,606,5
301,210,4
621,790,4
645,523,5
730,873,2
795,1555,3
705,797,4
882,465,3
736,253,5
7,487,3
716,946,2
677,471,4
85,654,4
409,435,3
374,183,4
535,608,4
500,640,4
226,236,3
659,161,3
91,176,5
702,690,1
454,250,4
399,95,3
363,1512,1
102,856,2
924,31,3
698,132,4
250,418,5
659,720,3
650,1039,3
807,699,4
934,302,4
848,133,4
807,541,4
233,501,3
504,514,4
387,727,5
484,252,3
498,1422,3
635,268,5
405,46,1
454,660,3
533,197,5
499,886,4
323,475,3
617,134,3
621,890,1
608,44,4
850,204,5
703,1197,3
474,182,5
472,200,4
389,66,3
806,131,4
311,483,4
576,257,4
664,174,5
500,472,3
15,13,1
112,333,4
307,401,1
846,609,5
638,211,4
563,257,5
579,1047,3
642,80,5
537,750,3
381,15,2
474,178,4
753,357,4
701,344,3
34,289,1
201,1398,4
435,946,2
877,584,4
828,510,3
693,378,2
174,284,4
772,344,4
528,178,4
873,342,4
778,157,3
894,327,4
724,304,4
639,707,5
880,24,3
330,422,4
640,174,5
896,481,4
905,7,4
222,642,3
838,713,4
159,588,2
314,433,3
332,50,5
854,382,4
668,345,2
231,50,4
727,371,2
269,537,5
843,434,4
790,181,4
276,685,4
299,753,5
880,109,4
618,651,5
280,241,2
894,264,3
534,1047,4
354,638,4
621,200,4
276,734,1
886,92,3
445,295,1
693,1145,2
335,748,2
759,258,4
770,813,5
201,379,3
537,19,4
472,2,5
334,124,5
698,479,2
762,286,4
611,751,4
493,22,5
221,578,4
682,627,4
18,582,5
863,355,4
164,472,5
800,118,3
776,109,4
255,245,1
363,121,2
642,420,4
151,137,5
659,226,4
932,199,5
435,710,4
394,101,4
343,202,4
345,382,4
712,49,3
521,153,4
705,148,5
936,273,3
694,654,4
421,56,5
453,4,4
279,977,4
600,1239,2
422,53,4
13,111,5
894,898,4
541,1084,4
592,1017,4
833,474,5
935,546,4
676,345,2
454,589,2
862,260,5
640,85,5
145,117,5
815,94,3
490,150,5
89,702,5
838,748,3
6,47,3
450,305,4
939,1190,5
783,343,5
715,274,3
401,99,4
451,1022,4
393,866,3
601,287,1
883,241,4
727,70,5
932,478,4
279,824,4
699,283,4
535,300,3
128,487,5
389,477,4
682,274,4
527,640,4
234,131,3
389,739,2
642,91,4
551,1011,5
682,732,3
303,419,4
13,348,2
289,109,3
75,301,4
747,1631,3
418,258,5
393,11,3
430,436,4
59,180,4
389,211,4
189,246,4
422,151,4
526,346,3
784,292,4
901,71,4
881,1217,5
910,124,3
622,105,3
177,307,4
416,55,2
486,276,4
436,95,4
815,380,3
234,925,2
385,191,2
356,310,3
887,472,4
755,319,3
664,631,4
292,228,5
758,288,4
65,365,3
270,93,5
858,689,5
543,463,3
715,470,4
695,319,5
315,461,4
416,625,5
788,1478,3
407,118,3
690,79,4
393,627,4
595,255,3
784,334,3
429,98,4
73,135,5
889,186,5
655,98,4
655,1629,3
913,288,2
798,1,4
932,77,2
334,258,4
353,898,2
234,443,3
889,627,2
500,1012,4
763,133,3
215,99,4
469,530,5
374,11,4
286,132,5
555,326,4
627,27,3
891,1040,3
38,413,1
840,650,4
629,117,5
911,588,4
158,168,5
610,56,3
249,50,4
584,181,4
360,748,2
600,518,5
655,45,3
561,971,3
450,1221,5
591,921,4
450,228,4
361,1103,4
660,402,3
370,222,3
495,50,5
178,1157,3
407,479,4
788,1126,5
898,313,4
827,938,3
527,64,3
766,968,4
599,866,2
398,82,5
540,508,4
378,40,3
487,596,5
59,647,5
13,900,5
437,154,4
148,238,4
194,485,3
393,724,3
859,288,4
393,369,3
898,327,5
222,729,4
901,82,5
465,404,2
114,485,3
22,449,1
177,92,4
374,106,3
804,588,4
773,121,2
236,462,4
778,193,4
85,23,4
588,385,3
44,496,4
345,1008,3
367,443,4
650,665,2
429,631,4
180,658,5
923,100,5
774,53,4
782,289,3
719,88,3
782,1142,3
804,40,3
190,326,4
251,685,4
655,175,3
939,9,5
574,750,3
172,428,4
524,603,3
506,182,5
318,85,3
535,173,5
619,331,4
425,64,4
100,895,2
295,137,4
721,28,5
892,576,4
394,168,5
826,624,4
328,226,3
758,587,4
569,126,5
484,197,4
269,281,1
401,69,3
206,1434,1
468,372,2
648,1,5
450,686,4
491,129,4
737,89,4
669,23,4
804,403,3
883,47,3
360,582,4
301,235,2
804,930,3
927,1178,2
105,270,5
466,187,3
595,952,5
712,420,3
13,798,2
766,230,3
443,245,3
919,7,3
943,202,2
671,720,3
527,143,2
655,1560,2
867,318,5
201,956,4
828,985,3
655,800,2
349,325,3
305,749,2
504,585,2
847,99,2
943,401,1
911,82,2
534,628,5
495,418,4
934,209,1
222,402,4
246,413,4
655,324,3
782,1417,2
466,909,5
72,97,4
680,20,4
92,368,1
651,285,4
226,179,4
109,373,5
403,7,5
627,86,3
357,1034,2
498,168,4
641,301,4
568,525,3
247,58,4
773,29,2
387,847,3
524,89,5
705,183,2
416,196,5
916,188,3
883,212,5
38,433,5
500,1008,4
374,56,5
799,292,4
450,417,4
391,462,4
592,631,3
151,275,5
792,237,3
788,448,2
110,69,4
796,147,5
831,28,3
883,207,3
606,248,5
537,207,4
313,28,3
371,265,5
823,48,5
787,324,2
374,1134,4
704,494,5
899,73,4
693,191,2
887,38,5
85,526,4
329,11,3
727,159,2
308,208,4
313,632,4
835,287,4
225,510,5
748,192,3
617,672,3
417,325,2
526,125,2
456,421,3
798,1089,3
899,483,4
801,328,5
532,549,5
568,191,4
442,318,4
682,304,1
112,690,4
564,685,3
515,258,4
339,942,4
64,228,4
322,1019,4
767,242,4
908,98,5
854,156,3
405,26,3
308,371,3
343,83,4
373,655,5
618,697,3
727,760,1
938,293,3
892,127,5
786,143,4
636,760,5
216,412,2
642,996,2
679,568,2
828,753,4
425,316,4
574,300,4
827,268,4
206,1433,1
297,210,4
292,181,4
640,751,4
453,202,4
610,50,4
222,265,3
439,1600,5
716,192,3
807,543,2
372,637,4
416,305,3
216,129,4
705,111,4
813,901,1
858,690,3
577,472,4
297,752,4
32,408,3
452,1089,1
523,66,4
357,820,4
496,252,2
943,100,5
343,176,5
181,749,1
495,1133,3
456,608,4
514,949,3
472,418,3
334,125,3
660,474,2
782,1388,3
173,262,4
933,474,5
280,528,3
645,616,3
87,202,5
595,298,4
463,24,3
653,1267,1
449,269,5
648,1030,2
295,60,5
578,313,5
897,926,4
530,535,4
13,184,1
43,408,5
537,234,3
557,532,5
682,53,2
345,50,5
507,345,5
56,1028,4
634,292,3
658,171,4
738,197,4
250,222,4
624,346,3
773,98,4
270,665,4
881,143,5
405,584,1
194,225,3
210,172,5
554,174,5
872,350,3
791,286,3
347,1016,3
793,250,4
148,418,3
479,1028,1
684,217,2
162,147,4
7,434,4
881,405,4
435,23,4
557,750,4
43,291,3
650,507,4
852,151,4
814,675,3
643,1149,3
297,160,1
769,546,4
543,1262,2
882,427,5
161,1117,3
716,208,5
378,951,3
625,528,3
417,665,2
653,1139,3
747,650,4
735,147,1
932,226,3
331,414,4
289,254,1
561,284,1
786,496,5
198,181,4
635,307,4
257,324,5
646,294,2
8,358,2
852,840,3
881,550,3
276,943,4
782,1144,3
854,322,1
451,887,1
751,347,4
766,294,2
624,1012,4
540,1014,4
466,1176,5
561,343,4
405,31,1
650,1627,3
897,826,4
653,2,1
908,423,4
407,73,4
933,403,3
625,522,3
604,98,2
421,174,5
551,554,5
892,58,4
187,69,4
335,300,5
815,423,5
222,90,2
13,578,3
761,1272,1
145,1290,1
881,575,2
579,655,3
661,313,4
92,240,2
747,1203,5
592,1008,4
622,480,4
932,230,4
537,50,4
368,313,5
311,91,3
488,358,3
896,1522,2
450,510,4
795,120,3
705,560,2
411,318,4
740,748,3
346,403,3
864,197,4
757,157,3
537,140,2
62,673,2
918,419,3
151,469,1
854,302,3
83,371,3
537,134,5
